,Unnamed: 0,DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,LOCATION,Cross Street,LAT,LON,num_offenses,HOUR,WEEKDAY
5009,141412,201518945,12/22/2020 0:00,2020-12-22,2130,15,N Hollywood,1502,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0400 0416 0444,20,F,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,7500    GOODLAND                     AV,,34.2071,-118.412,1,21,Tuesday
5010,616569,221017606,12/12/2022 0:00,2022-12-12,2130,10,West Valley,1061,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 1813 0448 0400,49,M,O,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,5200    MELVIN                       AV,,34.1658,-118.5599,1,21,Monday
5011,722104,231223506,11/21/2023 0:00,2023-11-21,1815,12,77th Street,1239,2,946,OTHER MISCELLANEOUS CRIME,,28,M,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,5800 S  FIGUEROA                     ST,,33.9892,-118.2827,1,18,Tuesday
5012,256943,211404235,1/5/2021 0:00,2021-01-03,1400,14,Pacific,1406,1,330,BURGLARY FROM VEHICLE,0344 1300,24,F,W,707.0,GARAGE/CARPORT,,,IC,Invest Cont,3700    KEYSTONE                     AV,,34.0201,-118.4068,1,14,Sunday
5013,817134,231420331,11/15/2023 0:00,2023-11-09,1200,14,Pacific,1483,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 2032,30,F,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,9300    LINCOLN                      BL,,33.9568,-118.429,1,12,Thursday
5014,169095,201410440,5/5/2020 0:00,2020-05-05,15,14,Pacific,1415,2,624,BATTERY - SIMPLE ASSAULT,1311 0400 2004 1218,52,F,W,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,1300    ROSE                         AV,,34.007,-118.4572,1,0,Tuesday
5015,158726,201805810,2/3/2020 0:00,2020-02-03,930,18,Southeast,1842,2,625,OTHER ASSAULT,1810 0356,53,F,B,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,100 W  111TH                        PL,,33.9339,-118.2739,1,9,Monday
5016,174203,201809129,4/4/2020 0:00,2020-04-04,1130,18,Southeast,1821,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0443 0602 0913 0360 0359 1203,31,F,H,501.0,SINGLE FAMILY DWELLING,511.0,VERBAL THREAT,AA,Adult Arrest,600 W  99TH                         ST,,33.9464,-118.2848,1,11,Saturday
5017,586329,221419885,12/7/2022 0:00,2022-12-07,1720,14,Pacific,1432,1,510,VEHICLE - STOLEN,,37.55386270419843,,H,108.0,PARKING LOT,,,IC,Invest Cont,500    VENICE                       BL,,33.9939,-118.4533,1,17,Wednesday
5018,177661,202008476,4/10/2020 0:00,2020-04-08,2100,20,Olympic,2069,1,330,BURGLARY FROM VEHICLE,0344 0358 1307 1609 1822,62,F,B,123.0,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,1200    ELDEN                        AV,,34.0491,-118.2877,1,21,Wednesday
5019,412073,231004018,12/30/2022 0:00,2022-12-30,1430,10,West Valley,1033,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 0400 1813 1814 0444,41,F,W,103.0,ALLEY,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,18700    VICTORY                      BL,,34.1866,-118.5404,1,14,Friday
5020,703277,230314171,7/27/2023 0:00,2023-07-26,1810,3,Southwest,357,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344 0394,27,M,Z,119.0,"PORCH, RESIDENTIAL",,,IC,Invest Cont,3700 S  CATALINA                     ST,,34.021,-118.2944,1,18,Wednesday
5021,71,201014375,10/24/2020 0:00,2020-10-23,2330,10,West Valley,1025,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1822 1420,46.262373959373946,M,W,210.0,RESTAURANT/FAST FOOD,,,IC,Invest Cont,6800    RESEDA                       BL,,34.1939,-118.536,1,23,Friday
5022,153983,202109626,5/21/2020 0:00,2020-05-19,1200,21,Topanga,2158,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1420 0344,35,F,W,108.0,PARKING LOT,,,IC,Invest Cont,6300    VARIEL                       AV,,34.1847,-118.5928,2,12,Tuesday
5023,299447,211220830,10/3/2021 0:00,2021-10-03,600,12,77th Street,1239,2,624,BATTERY - SIMPLE ASSAULT,1206 0913 0400 0416,42,M,B,518.0,TRANSITIONAL HOUSING/HALFWAY HOUSE,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,1100 W  61ST                         ST,,33.9841,-118.2941,1,6,Sunday
5024,29811,200817030,12/1/2020 0:00,2020-11-14,1140,8,West LA,855,2,354,THEFT OF IDENTITY,0100 0923,31,M,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,1700    MALCOLM                      AV,,34.0508,-118.4351,1,11,Saturday
5025,351150,211713492,10/7/2021 0:00,2021-08-07,2120,17,Devonshire,1782,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),325,23,M,H,203.0,OTHER BUSINESS,,,IC,Invest Cont,8800    CORBIN                       AV,,34.2303,-118.5623,1,21,Saturday
5026,808056,230808564,4/2/2023 0:00,2023-03-31,2159,8,West LA,834,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0385 0344 1822,30,M,B,101.0,STREET,,,IC,Invest Cont,WESTHOLME,KINNARD,34.0562,-118.4314,1,21,Friday
5027,300878,211113588,10/1/2021 0:00,2021-09-28,705,11,Northeast,1144,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),329,23,M,W,101.0,STREET,,,IC,Invest Cont,2600    GLENDALE                     BL,,34.1008,-118.2668,1,7,Tuesday
5028,155211,201818072,9/24/2020 0:00,2020-08-27,1340,18,Southeast,1864,2,354,THEFT OF IDENTITY,0100 1822,29,F,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,800 E  120TH                        ST,,33.9237,-118.261,1,13,Thursday
5029,385328,212107361,4/5/2021 0:00,2021-04-02,1700,21,Topanga,2189,1,310,BURGLARY,1420 1601 0344,35,M,X,203.0,OTHER BUSINESS,,,IC,Invest Cont,20800    VENTURA                      BL,,34.1664,-118.5863,1,17,Friday
5030,209139,211000645,3/20/2021 0:00,2021-03-20,300,10,West Valley,1004,2,354,THEFT OF IDENTITY,1402 1822,29,F,H,101.0,STREET,,,AA,Adult Arrest,SHERMAN                      WY,LINDLEY,34.2146,-118.5317,2,3,Saturday
5031,211820,211819316,10/31/2021 0:00,2021-10-30,2200,18,Southeast,1862,1,510,VEHICLE - STOLEN,,35.01597097440407,,H,101.0,STREET,,,IC,Invest Cont,100 W  115TH                        ST,,33.9301,-118.2761,1,22,Saturday
5032,742928,231605176,2/5/2023 0:00,2023-02-05,1224,16,Foothill,1682,2,354,THEFT OF IDENTITY,1822 0929 0930 0928,59,F,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,11900    PENDLETON                    ST,,34.2276,-118.3955,1,12,Sunday
5033,397327,211609609,7/14/2021 0:00,2021-07-09,1026,16,Foothill,1656,1,320,"BURGLARY, ATTEMPTED",1402,46,M,H,710.0,OTHER PREMISE,,,IC,Invest Cont,8600    FOOTHILL                     BL,,34.2597,-118.3201,2,10,Friday
5034,416570,221821146,11/26/2022 0:00,2022-11-26,300,18,Southeast,1864,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 0429 1309 1822,19,M,H,101.0,STREET,307.0,VEHICLE,IC,Invest Cont,CENTRAL                      AV,120TH                        ST,33.9237,-118.2544,1,3,Saturday
5035,80060,200109619,3/24/2020 0:00,2020-03-24,1845,1,Central,156,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1268 1218 0416 0445 1822,53,M,W,101.0,STREET,311.0,HAMMER,IC,Invest Cont,6TH,SAN JULIAN,34.0428,-118.2461,1,18,Tuesday
5036,26080,200314112,7/13/2020 0:00,2020-07-13,700,3,Southwest,341,1,330,BURGLARY FROM VEHICLE,1609 1822 0344 1307 0329,42,F,H,101.0,STREET,,,IC,Invest Cont,5900 W  JEFFERSON                    BL,,34.0212,-118.3781,1,7,Monday
5037,459048,220105079,1/19/2022 0:00,2022-01-19,1930,1,Central,181,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0416 1814 2000,33,M,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,1200 W  12TH                         ST,,34.0439,-118.2709,1,19,Wednesday
5038,226447,211700866,10/12/2021 0:00,2021-10-12,1415,17,Devonshire,1722,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0411 0913 2000 1814 2021,57,M,W,501.0,SINGLE FAMILY DWELLING,205.0,KITCHEN KNIFE,AA,Adult Arrest,10500    ANDORA                       AV,,34.2614,-118.6085,1,14,Tuesday
5039,699278,231209321,3/31/2023 0:00,2023-03-31,730,12,77th Street,1255,1,510,VEHICLE - STOLEN,,40.48569193817879,,H,103.0,ALLEY,,,IC,Invest Cont,1100 W  73RD                         ST,,33.9737,-118.2941,1,7,Friday
5040,261624,210804956,1/26/2021 0:00,2021-01-26,1250,8,West LA,817,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),329,39,M,W,252.0,"COFFEE SHOP (STARBUCKS, COFFEE BEAN, PEET'S, ETC.)",,,IC,Invest Cont,10900    WEYBURN                      AV,,34.0626,-118.4454,1,12,Tuesday
5041,901290,241706771,3/6/2024 0:00,2024-02-13,1200,17,Devonshire,1799,2,354,THEFT OF IDENTITY,0902 0929 1822 0930,78,F,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,15900    CHASE                        ST,,34.2247,-118.4787,1,12,Tuesday
5042,221276,210309033,4/19/2021 0:00,2021-04-19,630,3,Southwest,394,1,210,ROBBERY,0432 1822 0334 0302 1300 0344 0916 0330 0400 1202,72,F,B,101.0,STREET,102.0,HAND GUN,AA,Adult Arrest,3RD                          AV,41ST                         DR,34.009,-118.3204,1,6,Monday
5043,685990,232009411,5/7/2023 0:00,2023-03-01,350,20,Olympic,2017,2,354,THEFT OF IDENTITY,0922 1822,33,F,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,200 S  CATALINA                     ST,,34.0706,-118.2954,1,3,Wednesday
5044,364027,212117092,11/30/2021 0:00,2021-11-30,41,21,Topanga,2114,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),329,35,M,X,402.0,MARKET,,,IC,Invest Cont,8200    TOPANGA CANYON               BL,,34.2139,-118.6103,1,0,Tuesday
5045,327612,211100939,9/13/2021 0:00,2021-09-12,1045,11,Northeast,1162,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1307 1300 1402 2004,62,M,H,108.0,PARKING LOT,,,AO,Adult Other,4600    SANTA MONICA                 BL,,34.0947,-118.2877,2,10,Sunday
5046,119418,201905881,2/9/2020 0:00,2020-02-08,930,19,Mission,1999,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1300,52,F,O,101.0,STREET,,,IC,Invest Cont,ROSCOE,WOODMAN,34.2217,-118.4328,1,9,Saturday
5047,967059,241812235,8/15/2024 0:00,2024-03-15,630,18,Southeast,1863,1,510,VEHICLE - STOLEN,,35.01597097440407,,H,101.0,STREET,,,IC,Invest Cont,600 E  IMPERIAL                     HY,,33.931,-118.2652,1,6,Friday
5048,80907,201112797,8/23/2020 0:00,2020-08-21,100,11,Northeast,1147,1,330,BURGLARY FROM VEHICLE,0344 0321,22,F,H,101.0,STREET,,,IC,Invest Cont,SAN FERNANDO,ARVIA,34.0951,-118.2312,1,1,Friday
5049,669778,230116774,7/26/2023 0:00,2023-07-25,2100,1,Central,162,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,35.01597097440407,,H,101.0,STREET,,,IC,Invest Cont,500 W  7TH                          ST,,34.0466,-118.2555,1,21,Tuesday
5050,117793,202111271,7/6/2020 0:00,2020-07-06,1530,21,Topanga,2158,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),325,35,M,X,406.0,OTHER STORE,,,IC,Invest Cont,6500    CANOGA                       AV,,34.1884,-118.5975,1,15,Monday
5051,126897,201515618,9/27/2020 0:00,2020-09-25,1100,15,N Hollywood,1512,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 1822 0385,30,M,O,101.0,STREET,,,IC,Invest Cont,HART                         ST,GOODLAND                     AV,34.1976,-118.4116,1,11,Friday
5052,838423,231812126,6/18/2023 0:00,2023-06-18,1540,18,Southeast,1827,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1822 0421 0387 0432,47,F,H,501.0,SINGLE FAMILY DWELLING,511.0,VERBAL THREAT,IC,Invest Cont,9200    BEACH                        ST,,33.9533,-118.2419,1,15,Sunday
5053,533807,232113917,12/2/2022 0:00,2022-12-02,1400,21,Topanga,2189,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1906 2041,26,F,W,721.0,HIGH SCHOOL,,,JO,Juv Other,5400    WINNETKA                     AV,,34.1681,-118.571,1,14,Friday
5054,569249,221813912,7/8/2022 0:00,2022-07-08,100,18,Southeast,1821,1,210,ROBBERY,0344 0342 1822 0327 0302 1300 0334 0337,22,M,H,102.0,SIDEWALK,102.0,HAND GUN,IC,Invest Cont,600 W  CENTURY                      BL,,33.9455,-118.2848,1,1,Friday
5055,494305,230717884,12/1/2023 0:00,2022-11-16,1335,7,Wilshire,725,2,354,THEFT OF IDENTITY,0377 1822,32,F,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,200 S  MARTEL                       AV,,34.071,-118.3511,1,13,Wednesday
5056,146134,201313361,7/5/2020 0:00,2020-07-04,2200,13,Newton,1344,1,510,VEHICLE - STOLEN,,35.01597097440407,,H,101.0,STREET,,,IC,Invest Cont,42ND                         ST,AVALON                       BL,34.0075,-118.2653,1,22,Saturday
5057,522876,220320462,11/19/2022 0:00,2022-11-19,100,3,Southwest,313,1,510,VEHICLE - STOLEN,,35.01597097440407,,H,101.0,STREET,,,IC,Invest Cont,4200 W  MONT CLAIR                   ST,,34.0333,-118.3311,1,1,Saturday
5058,439844,222012718,7/25/2022 0:00,2022-06-10,800,20,Olympic,2035,2,354,THEFT OF IDENTITY,1822 0935 0100,72,F,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,700 S  MARIPOSA                     AV,,34.0598,-118.2987,1,8,Friday
5059,350996,210810967,6/27/2021 0:00,2021-06-27,1430,8,West LA,842,2,624,BATTERY - SIMPLE ASSAULT,0416 0913 1218,51,F,W,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,STONER,OHIO,34.0439,-118.4576,1,14,Sunday
5060,872186,241104009,1/1/2024 0:00,2023-12-06,1200,11,Northeast,1151,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1202 0344,76,F,O,725.0,"GOVERNMENT FACILITY (FEDERAL,STATE, COUNTY & CITY)",,,IC,Invest Cont,4800    HOLLYWOOD                    BL,,34.1018,-118.2951,1,12,Wednesday
5061,131083,201609822,6/9/2020 0:00,2020-06-05,1900,16,Foothill,1658,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,34,F,W,122.0,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,APPERSON,GLORY,34.2558,-118.281,1,19,Friday
5062,898598,240210437,5/31/2024 0:00,2024-05-19,400,2,Rampart,237,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1822 1300 0344 1606,20.291375000000002,X,X,101.0,STREET,,,IC,Invest Cont,MIRAMAR                      ST,HUNTLEY                      ST,34.0572,-118.2576,1,4,Sunday
5063,695065,231808025,3/22/2023 0:00,2023-02-07,1810,18,Southeast,1871,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0100 1822,59,M,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,800 W  ROSECRANS                    AV,,33.9019,-118.2893,1,18,Tuesday
5064,73817,200814748,10/1/2020 0:00,2020-09-29,1600,8,West LA,855,1,510,VEHICLE - STOLEN,,35.67301434676435,,H,123.0,PARKING UNDERGROUND/BUILDING,,,IC,Invest Cont,1700    GLENDON                      AV,,34.0505,-118.4362,1,16,Tuesday
5065,514949,221418928,11/15/2022 0:00,2022-11-15,225,14,Pacific,1431,1,761,BRANDISH WEAPON,0445 2004 0421 1822,46,M,H,709.0,PUBLIC RESTROOM(INDOORS-INSIDE),207.0,OTHER KNIFE,IC,Invest Cont,1300    OCEAN FRONT                  WK,,33.9885,-118.4751,1,2,Tuesday
5066,734363,231015400,10/31/2023 0:00,2023-10-31,1845,10,West Valley,1024,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416 0400 0913 1814 0408,47,F,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,6800    RHEA                         AV,,34.1938,-118.5415,1,18,Tuesday
5067,984267,241204043,1/1/2024 0:00,2024-01-01,620,12,77th Street,1209,1,210,ROBBERY,0344 1822 0216 0443 0341 0370 1218,43,M,H,101.0,STREET,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,FIGUEROA,50TH                         ST,33.9974,-118.2827,1,6,Monday
5068,25981,200915334,9/30/2020 0:00,2020-09-30,1230,9,Van Nuys,901,1,310,BURGLARY,1822 0344 1420 0202,53.61609785133565,M,W,406.0,OTHER STORE,,,IC,Invest Cont,7700 N  SEPULVEDA                    BL,,34.2085,-118.4698,1,12,Wednesday
5069,851700,241405332,1/31/2024 0:00,2023-12-02,1200,14,Pacific,1463,1,310,BURGLARY,344,61,M,W,221.0,PUBLIC STORAGE,,,IC,Invest Cont,12600 W  JEFFERSON                    BL,,33.9791,-118.4143,1,12,Saturday
5070,223497,211206154,2/2/2021 0:00,2021-02-02,1840,12,77th Street,1258,1,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,1402 0334 1212 0400 0416 1822 0919,20.291375000000002,X,X,101.0,STREET,113.0,SIMULATED GUN,IC,Invest Cont,7600 S  BROADWAY,,33.9703,-118.2783,2,18,Tuesday
5071,257980,211014717,11/18/2021 0:00,2021-11-18,1415,10,West Valley,1088,2,649,DOCUMENT FORGERY / STOLEN FELONY,1822 0923 1402,38.37166666666666,M,W,602.0,BANK,,,IC,Invest Cont,16800    VENTURA                      BL,,34.1588,-118.4993,2,14,Thursday
5072,196801,201317231,9/19/2020 0:00,2020-09-18,1300,13,Newton,1325,1,310,BURGLARY,329,54,M,B,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,3200 S  CENTRAL                      AV,,34.0139,-118.2565,1,13,Friday
5073,201464,211607284,4/27/2021 0:00,2021-03-15,900,16,Foothill,1699,2,354,THEFT OF IDENTITY,0377 0100 0922 1822,34,M,W,602.0,BANK,,,IC,Invest Cont,7500    HOLLYWOOD                    WY,,34.2068,-118.3486,1,9,Monday
5074,567348,221221440,10/11/2022 0:00,2022-10-11,2330,12,77th Street,1256,2,903,CONTEMPT OF COURT,2038 1814 0913,47,F,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,FLOWER                       ST,FLORENCE                     AV,33.9747,-118.2813,1,23,Tuesday
5075,268119,210108680,4/10/2021 0:00,2021-04-10,1320,1,Central,192,1,330,BURGLARY FROM VEHICLE,1307 1609 0344,36,F,W,103.0,ALLEY,,,IC,Invest Cont,1600 S  GRAND                        AV,,34.0355,-118.2664,1,13,Saturday
5076,271042,211915294,11/7/2021 0:00,2021-11-05,1600,19,Mission,1924,1,510,VEHICLE - STOLEN,,35.01597097440407,,H,101.0,STREET,,,IC,Invest Cont,12100    SAN FERNANDO                 RD,,34.2962,-118.4554,1,16,Friday
5077,933493,240706960,3/11/2024 0:00,2024-03-10,2310,7,Wilshire,702,2,900,VIOLATION OF COURT ORDER,2038,29,F,W,501.0,SINGLE FAMILY DWELLING,,,AO,Adult Other,7300    WILLOUGHBY                   AV,,34.0871,-118.3498,1,23,Sunday
5078,255169,211915100,11/2/2021 0:00,2021-11-01,1230,19,Mission,1913,2,901,VIOLATION OF RESTRAINING ORDER,2038,19,M,H,501.0,SINGLE FAMILY DWELLING,,,AO,Adult Other,13200    WOODCOCK                     AV,,34.3104,-118.4614,1,12,Monday
5079,608451,220916668,11/29/2022 0:00,2022-10-12,1300,9,Van Nuys,985,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 1310 1822,78,F,W,108.0,PARKING LOT,,,IC,Invest Cont,4500    VAN NUYS                     BL,,34.15,-118.4424,1,13,Wednesday
5080,668956,231012850,8/23/2023 0:00,2023-08-23,758,10,West Valley,1003,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0334 0400 0416 0919 1309 1822 1300 1310,47,M,O,101.0,STREET,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,YOLANDA,LANARK,34.2175,-118.5405,1,7,Wednesday
5081,662745,231114506,10/14/2023 0:00,2023-10-14,1635,11,Northeast,1101,1,510,VEHICLE - STOLEN,,37.55386270419843,,H,108.0,PARKING LOT,,,IC,Invest Cont,2700 N  VERMONT                      AV,,34.1177,-118.2928,1,16,Saturday
5082,542018,221011406,7/8/2022 0:00,2022-07-05,8,10,West Valley,1007,2,354,THEFT OF IDENTITY,1822 0935,50,M,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,17000    CANTARA                      ST,,34.2195,-118.5026,1,0,Tuesday
5083,612624,222110847,6/22/2022 0:00,2022-06-22,800,21,Topanga,2115,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0401 0400 1813 2000,35,M,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,21700    LANARK                       ST,,34.2176,-118.6016,1,8,Wednesday
5084,84144,201304080,1/2/2020 0:00,2020-01-02,430,13,Newton,1309,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0377 0344 2032,45,M,B,214.0,"BUS DEPOT/TERMINAL, OTHER THAN MTA",,,IC,Invest Cont,1700 E  7TH                          ST,,34.0348,-118.2362,1,4,Thursday
5085,979711,240307058,2/29/2024 0:00,2024-02-29,2300,3,Southwest,326,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 1814 0429,28,F,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,2600    RAYMOND                      AV,,34.0328,-118.298,1,23,Thursday
5086,811103,231815050,8/15/2023 0:00,2023-08-15,1425,18,Southeast,1829,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1822 0319 0443 0432 1266,19,M,H,405.0,CLOTHING STORE,511.0,VERBAL THREAT,AA,Adult Arrest,9800    LAUREL                       ST,,33.9477,-118.231,1,14,Tuesday
5087,221177,211609262,7/2/2021 0:00,2021-07-02,1500,16,Foothill,1695,1,421,THEFT FROM MOTOR VEHICLE - ATTEMPT,1402,65,M,H,101.0,STREET,,,IC,Invest Cont,7700    CRANER                       AV,,34.2102,-118.3692,2,15,Friday
5088,54600,200122005,12/5/2020 0:00,2020-12-05,2345,1,Central,158,2,888,TRESPASSING,2004,40.11095242220763,M,O,108.0,PARKING LOT,,,IC,Invest Cont,7TH                          ST,ALAMEDA,0.0,0.0,1,23,Saturday
5089,445035,221010853,6/20/2022 0:00,2022-06-09,1545,10,West Valley,1033,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0394 2032,43,M,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,19000    SYLVAN                       ST,,34.1849,-118.5469,1,15,Thursday
5090,795372,231221081,10/11/2023 0:00,2023-10-10,1300,12,77th Street,1259,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,35.01597097440407,,H,101.0,STREET,,,IC,Invest Cont,400 E  74TH                         ST,,33.973,-118.2674,1,13,Tuesday
5091,623094,222117247,11/25/2022 0:00,2022-11-24,1530,21,Topanga,2156,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,23,F,H,108.0,PARKING LOT,,,AO,Adult Other,6100    TOPANGA CANYON               BL,,34.1811,-118.6059,1,15,Thursday
5092,808201,230409481,6/17/2023 0:00,2023-06-17,1500,4,Hollenbeck,416,1,210,ROBBERY,0325 0400 0447,19.74585714285714,X,X,401.0,MINI-MART,515.0,PHYSICAL PRESENCE,IC,Invest Cont,3200 N  BROADWAY,,34.0812,-118.2032,1,15,Saturday
5093,865545,231410668,5/17/2023 0:00,2023-05-17,310,14,Pacific,1412,1,480,BIKE - STOLEN,0344 1402,40,M,A,108.0,PARKING LOT,,,IC,Invest Cont,00    THORNTON                     AV,,33.9923,-118.4775,2,3,Wednesday
5094,732685,230809561,5/12/2023 0:00,2023-05-12,1830,8,West LA,807,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416,62,F,O,501.0,SINGLE FAMILY DWELLING,500.0,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,1700 N  BEVERLY GLEN                 BL,,34.1013,-118.4452,1,18,Friday
5095,817570,231012739,8/15/2023 0:00,2023-05-10,740,10,West Valley,1065,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1258 0913 0400 0416 0552 0447,12,F,O,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500.0,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,5400    ZELZAH                       AV,,34.1686,-118.522,1,7,Wednesday
5096,902546,241809761,5/5/2024 0:00,2024-05-04,500,18,Southeast,1821,1,520,VEHICLE - ATTEMPT STOLEN,1822 0329 1609 1601,63,M,H,101.0,STREET,,,IC,Invest Cont,700 W  101ST                        ST,,33.9446,-118.287,1,5,Saturday
5097,525062,221315823,8/10/2022 0:00,2022-07-27,300,13,Newton,1313,1,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,0400 0500 0519 1206 1822 2004,33,M,H,158.0,TRANSIENT ENCAMPMENT,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,14TH                         ST,CENTRAL                      AV,34.0284,-118.2469,1,3,Wednesday
